moyr,site_num,latitude,longitude,tmpf
2017-05,ENW,42.595,-87.9381,54.306783369803064
2017-05,IGQ,41.5349,-87.5295,56.80677433826828
2017-05,IKK,41.0714,-87.8463,59.627938517179025
2017-05,JOT,41.5177,-88.1756,59.58639558232932
2017-05,LOT,41.6081,-88.0962,57.97467503361721
2017-05,MDW,41.786,-87.7524,58.18888888888889
2017-05,MGC,41.7033,-86.8212,55.5217550274223
2017-05,MKE,42.9472,-87.8967,54.87007786429366
2017-05,MWC,43.1104,-88.0344,51.39804605722261
2017-05,ORD,41.9875,-87.9319,57.18795180722891
2017-05,OXI,41.3302,-86.6648,57.179656419529834
2017-05,PPO,41.5725,-86.7345,56.99762118491921
2017-05,PWK,42.1208,-87.9047,55.398011049723756
2017-05,RAC,42.7611,-87.8136,53.44464864864865
2017-05,RZL,40.9479,-87.1826,59.063386004514676
2017-05,UES,43.041,-88.2371,50.32456575682382
2017-05,UGN,42.4222,-87.8679,53.67807486631016
2017-05,VPZ,41.454,-87.0071,58.22408687068115
2017-06,ARR,41.77,-88.48,72.00913348946136
2017-06,BUU,42.6907,-88.3046,71.25609302325581
2017-06,C09,41.4253,-88.4186,72.76432558139535
2017-06,DPA,41.9078,-88.2486,70.14568210262829
2017-06,ENW,42.595,-87.9381,68.7968085106383
2017-06,IGQ,41.5349,-87.5295,70.97597583643123
2017-06,IKK,41.0714,-87.8463,72.75448154657293
2017-06,JOT,41.5177,-88.1756,72.99860529986053
2017-06,LOT,41.6081,-88.0962,71.6122380952381
2017-06,MDW,41.786,-87.7524,73.52746835443038
2017-06,MGC,41.7033,-86.8212,68.39375
2017-06,MKE,42.9472,-87.8967,70.097365119197
2017-06,MWC,43.1104,-88.0344,65.33362068965518
2017-06,ORD,41.9875,-87.9319,72.55883084577114
2017-06,OXI,41.3302,-86.6648,69.68668280871671
2017-06,PPO,41.5725,-86.7345,70.42539534883721
2017-06,PWK,42.1208,-87.9047,70.8227602905569
2017-06,RAC,42.7611,-87.8136,68.42447306791568
2017-06,RZL,40.9479,-87.1826,72.63782794386822
2017-06,UES,43.041,-88.2371,63.715449915110355
2017-06,UGN,42.4222,-87.8679,68.6145933014354
2017-06,VPZ,41.454,-87.0071,72.58939197930142
2017-07,ARR,41.77,-88.48,72.56455834242094
2017-07,BUU,42.6907,-88.3046,71.12059672762271
2017-07,C09,41.4253,-88.4186,73.36309417040358
2017-07,DPA,41.9078,-88.2486,72.45048439181916
2017-07,ENW,42.595,-87.9381,70.78240343347639
2017-07,IGQ,41.5349,-87.5295,73.12032301480484
2017-07,IKK,41.0714,-87.8463,73.90590015128593
2017-07,JOT,41.5177,-88.1756,75.17914798206279
2017-07,LOT,41.6081,-88.0962,73.47449483610238
2017-07,MDW,41.786,-87.7524,75.92038600723764
2017-07,MGC,41.7033,-86.8212,70.69343664539653
2017-07,MKE,42.9472,-87.8967,72.1067216981132
2017-07,MWC,43.1104,-88.0344,68.025
2017-07,ORD,41.9875,-87.9319,74.62789651293588
2017-07,OXI,41.3302,-86.6648,70.6793893129771
2017-07,PPO,41.5725,-86.7345,71.38680430879712
2017-07,PWK,42.1208,-87.9047,72.76233905579399
2017-07,RAC,42.7611,-87.8136,70.80855332629356
2017-07,RZL,40.9479,-87.1826,72.90654462242563
2017-07,UES,43.041,-88.2371,66.30099009900991
2017-07,UGN,42.4222,-87.8679,69.79241877256318
2017-07,VPZ,41.454,-87.0071,73.6706783369803
2017-08,ARR,41.77,-88.48,67.37345132743363
2017-08,BUU,42.6907,-88.3046,65.19605026929982
2017-08,C09,41.4253,-88.4186,68.2455525606469
2017-08,DPA,41.9078,-88.2486,68.64082774049217
2017-08,ENW,42.595,-87.9381,67.55396648044693
2017-08,IGQ,41.5349,-87.5295,69.41686151079136
2017-08,IKK,41.0714,-87.8463,69.09123819517313
2017-08,JOT,41.5177,-88.1756,70.36316262353998
2017-08,LOT,41.6081,-88.0962,68.86826750448833
2017-08,MDW,41.786,-87.7524,72.54385964912281
2017-08,MGC,41.7033,-86.8212,67.27707581227436
2017-08,MKE,42.9472,-87.8967,69.9340579710145
2017-08,MWC,43.1104,-88.0344,64.5225851285615
2017-08,ORD,41.9875,-87.9319,71.53141486810551
2017-08,OXI,41.3302,-86.6648,66.10841963079694
2017-08,PPO,41.5725,-86.7345,67.16536388140162
2017-08,PWK,42.1208,-87.9047,70.13365269461077
2017-08,RAC,42.7611,-87.8136,68.5427752293578
2017-08,RZL,40.9479,-87.1826,67.87241534988713
2017-08,UES,43.041,-88.2371,62.62821782178218
2017-08,UGN,42.4222,-87.8679,68.08595696489242
2017-08,VPZ,41.454,-87.0071,69.29659224441833
2017-09,ARR,41.77,-88.48,64.89722921914358
2017-09,BUU,42.6907,-88.3046,62.64432081594808
2017-09,C09,41.4253,-88.4186,66.46162570888468
2017-09,DPA,41.9078,-88.2486,65.62052565707134
2017-09,ENW,42.595,-87.9381,63.67516930022573
2017-09,IGQ,41.5349,-87.5295,66.98922638822971
2017-09,IKK,41.0714,-87.8463,66.80188295165394
2017-09,JOT,41.5177,-88.1756,68.47998097955302
2017-09,LOT,41.6081,-88.0962,66.78347378277154
2017-09,MDW,41.786,-87.7524,70.34456233421751
2017-09,MGC,41.7033,-86.8212,64.27301430685742
2017-09,MKE,42.9472,-87.8967,67.14252873563218
2017-09,MWC,43.1104,-88.0344,61.46057479734709
2017-09,ORD,41.9875,-87.9319,69.35145888594164
2017-09,OXI,41.3302,-86.6648,63.59439962031324
2017-09,PPO,41.5725,-86.7345,64.40251542477456
2017-09,PWK,42.1208,-87.9047,68.55352112676056
2017-09,RAC,42.7611,-87.8136,65.68569696969696
2017-09,RZL,40.9479,-87.1826,65.44310344827586
2017-09,UES,43.041,-88.2371,60.30445969125214
2017-09,UGN,42.4222,-87.8679,64.95746180963572
2017-09,VPZ,41.454,-87.0071,66.57095631641086
2017-10,ARR,41.77,-88.48,56.37109768378651
2017-10,BUU,42.6907,-88.3046,53.583303249097476
2017-10,C09,41.4253,-88.4186,56.6653685674548
2017-10,DPA,41.9078,-88.2486,56.399719887955186
2017-10,ENW,42.595,-87.9381,55.779064824654625
2017-10,IGQ,41.5349,-87.5295,56.333006077606356
2017-10,IKK,41.0714,-87.8463,56.864552768575486
2017-10,JOT,41.5177,-88.1756,57.21065830721003
2017-10,LOT,41.6081,-88.0962,55.8151756440281
2017-10,MDW,41.786,-87.7524,58.6771855010661
2017-10,MGC,41.7033,-86.8212,55.254399243140966
2017-10,MKE,42.9472,-87.8967,56.88859357696567
2017-10,MWC,43.1104,-88.0344,52.88489620615605
2017-10,ORD,41.9875,-87.9319,57.926645768025075
2017-10,OXI,41.3302,-86.6648,55.82813512262841
2017-10,PPO,41.5725,-86.7345,55.21885902876002
2017-10,PWK,42.1208,-87.9047,57.59703264094956
2017-10,RAC,42.7611,-87.8136,55.773131313131316
2017-10,RZL,40.9479,-87.1826,56.82162921348315
2017-10,UES,43.041,-88.2371,51.1145
2017-10,UGN,42.4222,-87.8679,56.066837256908904
2017-10,VPZ,41.454,-87.0071,58.16975051975052
2017-11,ARR,41.77,-88.48,38.46990846681922
2017-11,BUU,42.6907,-88.3046,38.42497683039852
2017-11,C09,41.4253,-88.4186,39.15812619502868
2017-11,DPA,41.9078,-88.2486,39.10814432989691
2017-11,ENW,42.595,-87.9381,39.30426487093154
2017-11,IGQ,41.5349,-87.5295,39.96212624584717
2017-11,IKK,41.0714,-87.8463,40.25603242727706
2017-11,JOT,41.5177,-88.1756,40.672153110047844
2017-11,LOT,41.6081,-88.0962,38.94638439581351
2017-11,MDW,41.786,-87.7524,42.08237367802585
2017-11,MGC,41.7033,-86.8212,39.963528245787906
2017-11,MKE,42.9472,-87.8967,40.25258215962441
2017-11,MWC,43.1104,-88.0344,36.34506503442999
2017-11,ORD,41.9875,-87.9319,40.9158940397351
2017-11,OXI,41.3302,-86.6648,39.84189944134078
2017-11,PPO,41.5725,-86.7345,39.46042959427208
2017-11,PWK,42.1208,-87.9047,40.7445197740113
2017-11,RAC,42.7611,-87.8136,39.268599562363235
2017-11,RZL,40.9479,-87.1826,40.823733719247464
2017-11,UES,43.041,-88.2371,34.6726825266612
2017-11,UGN,42.4222,-87.8679,39.031947483588624
2017-11,VPZ,41.454,-87.0071,42.795090715048026
2017-12,ARR,41.77,-88.48,26.000837320574163
2017-12,BUU,42.6907,-88.3046,26.79374130737135
2017-12,C09,41.4253,-88.4186,26.570985155195682
2017-12,DPA,41.9078,-88.2486,25.837459978655282
2017-12,ENW,42.595,-87.9381,26.060913140311804
2017-12,IGQ,41.5349,-87.5295,27.021619176843057
2017-12,IKK,41.0714,-87.8463,27.122858431018937
2017-12,JOT,41.5177,-88.1756,28.005882352941178
2017-12,LOT,41.6081,-88.0962,26.246472462448793
2017-12,MDW,41.786,-87.7524,28.723401688781664
2017-12,MGC,41.7033,-86.8212,28.44440383736866
2017-12,MKE,42.9472,-87.8967,26.79165763813651
2017-12,MWC,43.1104,-88.0344,24.51969465648855
2017-12,ORD,41.9875,-87.9319,27.620958751393534
2017-12,OXI,41.3302,-86.6648,26.784072398190045
2017-12,PPO,41.5725,-86.7345,26.080608537693006
2017-12,PWK,42.1208,-87.9047,27.913729977116706
2017-12,RAC,42.7611,-87.8136,25.886833855799374
2017-12,RZL,40.9479,-87.1826,27.810118505013673
2017-12,UES,43.041,-88.2371,21.3265306122449
2017-12,UGN,42.4222,-87.8679,26.421662468513855
2017-12,VPZ,41.454,-87.0071,27.747964250248263
2018-01,ARR,41.77,-88.48,22.873370786516855
2018-01,BUU,42.6907,-88.3046,21.388808988764044
2018-01,C09,41.4253,-88.4186,23.57648738695859
2018-01,DPA,41.9078,-88.2486,24.548292682926828
2018-01,ENW,42.595,-87.9381,24.669179600886917
2018-01,IGQ,41.5349,-87.5295,24.182778776978417
2018-01,IKK,41.0714,-87.8463,19.809752066115703
2018-01,JOT,41.5177,-88.1756,24.571717625899282
2018-01,LOT,41.6081,-88.0962,22.95172735760971
2018-01,MDW,41.786,-87.7524,27.007762557077626
2018-01,MGC,41.7033,-86.8212,26.523577235772358
2018-01,MKE,42.9472,-87.8967,25.84431818181818
2018-01,MWC,43.1104,-88.0344,21.696145454545455
2018-01,ORD,41.9875,-87.9319,26.706715634837355
2018-01,OXI,41.3302,-86.6648,24.50296762589928
2018-01,PPO,41.5725,-86.7345,23.951258992805755
2018-01,PWK,42.1208,-87.9047,26.415088449531737
2018-01,RAC,42.7611,-87.8136,25.064432989690722
2018-01,RZL,40.9479,-87.1826,24.16275303643725
2018-01,UES,43.041,-88.2371,19.773455377574372
2018-01,UGN,42.4222,-87.8679,26.69290322580645
2018-01,VPZ,41.454,-87.0071,24.750944946589975
2018-02,ARR,41.77,-88.48,26.119796954314722
2018-02,BUU,42.6907,-88.3046,24.203227408143
2018-02,C09,41.4253,-88.4186,27.514299900695136
2018-02,DPA,41.9078,-88.2486,27.579839518555666
2018-02,ENW,42.595,-87.9381,27.398473282442747
2018-02,IGQ,41.5349,-87.5295,29.14629168740667
2018-02,IKK,41.0714,-87.8463,29.59945382323734
2018-02,JOT,41.5177,-88.1756,29.687586891757697
2018-02,LOT,41.6081,-88.0962,27.7088
2018-02,MDW,41.786,-87.7524,31.110983981693362
2018-02,MGC,41.7033,-86.8212,30.45325264750378
2018-02,MKE,42.9472,-87.8967,27.46422857142857
2018-02,MWC,43.1104,-88.0344,23.76104513064133
2018-02,ORD,41.9875,-87.9319,30.03195020746888
2018-02,OXI,41.3302,-86.6648,22.786180124223602
2018-02,PPO,41.5725,-86.7345,29.058074222668004
2018-02,PWK,42.1208,-87.9047,29.70711382113821
2018-02,RAC,42.7611,-87.8136,27.2259526261586
2018-02,RZL,40.9479,-87.1826,31.39509703779367
2018-02,UES,43.041,-88.2371,21.81057934508816
2018-02,UGN,42.4222,-87.8679,27.97909090909091
2018-02,VPZ,41.454,-87.0071,29.921924603174602
2018-03,ARR,41.77,-88.48,35.97299880525687
2018-03,BUU,42.6907,-88.3046,32.89528089887641
2018-03,C09,41.4253,-88.4186,36.40516621743037
2018-03,DPA,41.9078,-88.2486,35.43816091954023
2018-03,ENW,42.595,-87.9381,34.23384798099762
2018-03,IGQ,41.5349,-87.5295,35.444092349479405
2018-03,IKK,41.0714,-87.8463,36.11122586439156
2018-03,JOT,41.5177,-88.1756,37.55170556552962
2018-03,LOT,41.6081,-88.0962,35.814818140996856
2018-03,MDW,41.786,-87.7524,37.42415458937198
2018-03,MGC,41.7033,-86.8212,34.44506787330317
2018-03,MKE,42.9472,-87.8967,34.933292682926826
2018-03,MWC,43.1104,-88.0344,31.372647058823528
2018-03,ORD,41.9875,-87.9319,36.51884393063584
2018-03,OXI,41.3302,-86.6648,39.25575221238938
2018-03,PPO,41.5725,-86.7345,34.55773381294964
2018-03,PWK,42.1208,-87.9047,36.04817432273263
2018-03,RAC,42.7611,-87.8136,33.90234375
2018-03,RZL,40.9479,-87.1826,36.28281461434371
2018-03,UES,43.041,-88.2371,29.63409594095941
2018-03,UGN,42.4222,-87.8679,33.083639143730885
2018-03,VPZ,41.454,-87.0071,36.67550585729499
2018-04,ARR,41.77,-88.48,39.818552036199094
2018-04,BUU,42.6907,-88.3046,37.62603248259861
2018-04,C09,41.4253,-88.4186,42.047935034802784
2018-04,DPA,41.9078,-88.2486,38.7
2018-04,ENW,42.595,-87.9381,37.98096357226792
2018-04,IGQ,41.5349,-87.5295,40.17670533642691
2018-04,IKK,41.0714,-87.8463,42.532001857872736
2018-04,JOT,41.5177,-88.1756,43.0884489986027
2018-04,LOT,41.6081,-88.0962,41.178597957288765
2018-04,MDW,41.786,-87.7524,41.59089790897909
2018-04,MGC,41.7033,-86.8212,39.59849269901083
2018-04,MKE,42.9472,-87.8967,37.61772972972973
2018-04,MWC,43.1104,-88.0344,35.059046177138534
2018-04,ORD,41.9875,-87.9319,40.14147196261682
2018-04,OXI,41.3302,-86.6648,41.42175732217573
2018-04,PPO,41.5725,-86.7345,40.5219591457753
2018-04,PWK,42.1208,-87.9047,39.55765765765766
2018-04,RAC,42.7611,-87.8136,36.4703888334995
2018-04,RZL,40.9479,-87.1826,42.98827392120075
2018-04,UES,43.041,-88.2371,33.898259493670885
2018-04,UGN,42.4222,-87.8679,36.079226361031516
2018-04,VPZ,41.454,-87.0071,41.8899481865285
2018-05,ARR,41.77,-88.48,65.22877997914495
2018-05,BUU,42.6907,-88.3046,62.67349887133183
2018-05,C09,41.4253,-88.4186,68.34145241317096
2018-05,DPA,41.9078,-88.2486,64.17272727272727
2018-05,ENW,42.595,-87.9381,60.860772357723576
2018-05,IGQ,41.5349,-87.5295,64.48878842676311
2018-05,IKK,41.0714,-87.8463,67.91251129177958
2018-05,JOT,41.5177,-88.1756,68.40827679782903
2018-05,LOT,41.6081,-88.0962,66.19671977507029
2018-05,MDW,41.786,-87.7524,65.80611790878754
2018-05,MGC,41.7033,-86.8212,63.48421052631579
2018-05,MKE,42.9472,-87.8967,60.00446623093682
2018-05,MWC,43.1104,-88.0344,58.801170446232625
2018-05,ORD,41.9875,-87.9319,64.12266666666666
2018-05,OXI,41.3302,-86.6648,66.43220568335589
2018-05,PPO,41.5725,-86.7345,65.66979591836734
2018-05,PWK,42.1208,-87.9047,63.173961499493416
2018-05,RAC,42.7611,-87.8136,58.09766081871345
2018-05,RZL,40.9479,-87.1826,67.97369702873843
2018-05,UES,43.041,-88.2371,58.24784254352763
2018-05,UGN,42.4222,-87.8679,57.819054242002785
2018-05,VPZ,41.454,-87.0071,66.52745098039216
2018-06,ARR,41.77,-88.48,70.65125786163522
2018-06,BUU,42.6907,-88.3046,65.67602040816327
2018-06,C09,41.4253,-88.4186,72.22837900603808
2018-06,DPA,41.9078,-88.2486,69.66136136136136
2018-06,ENW,42.595,-87.9381,66.43090128755365
2018-06,IGQ,41.5349,-87.5295,70.17227630968938
2018-06,IKK,41.0714,-87.8463,72.6098702502317
2018-06,JOT,41.5177,-88.1756,73.3133920296571
2018-06,LOT,41.6081,-88.0962,71.132437442076
2018-06,MDW,41.786,-87.7524,71.33306544202067
2018-06,MGC,41.7033,-86.8212,66.81808088818399
2018-06,MKE,42.9472,-87.8967,65.40617283950617
2018-06,MWC,43.1104,-88.0344,63.93953488372093
2018-06,ORD,41.9875,-87.9319,70.15027502750274
2018-06,OXI,41.3302,-86.6648,70.68330241187384
2018-06,PPO,41.5725,-86.7345,70.10227272727273
2018-06,PWK,42.1208,-87.9047,69.19058577405858
2018-06,RAC,42.7611,-87.8136,64.47364102564103
2018-06,RZL,40.9479,-87.1826,70.76286379511059
2018-06,UES,43.041,-88.2371,63.16864274570983
2018-06,UGN,42.4222,-87.8679,64.3416
2018-06,VPZ,41.454,-87.0071,71.92869822485207
2018-07,ARR,41.77,-88.48,73.17887981330222
2018-07,BUU,42.6907,-88.3046,68.68291366906475
2018-07,C09,41.4253,-88.4186,72.78034993270525
2018-07,DPA,41.9078,-88.2486,73.42497136311569
2018-07,ENW,42.595,-87.9381,72.70703883495146
2018-07,IGQ,41.5349,-87.5295,73.3132854578097
2018-07,IKK,41.0714,-87.8463,73.48511210762332
2018-07,JOT,41.5177,-88.1756,75.34837251356238
2018-07,LOT,41.6081,-88.0962,73.51771582733814
2018-07,MDW,41.786,-87.7524,76.82284263959392
2018-07,MGC,41.7033,-86.8212,71.17749196141479
2018-07,MKE,42.9472,-87.8967,74.11187648456057
2018-07,MWC,43.1104,-88.0344,69.47653276955603
2018-07,ORD,41.9875,-87.9319,76.12158808933002
2018-07,OXI,41.3302,-86.6648,71.10975280898876
2018-07,PPO,41.5725,-86.7345,71.91256732495512
2018-07,PWK,42.1208,-87.9047,75.91887941534713
2018-07,RAC,42.7611,-87.8136,72.91394799054373
2018-07,RZL,40.9479,-87.1826,71.905797752809
2018-07,UES,43.041,-88.2371,67.5931506849315
2018-07,UGN,42.4222,-87.8679,71.25696202531645
2018-07,VPZ,41.454,-87.0071,74.21707841031149
2018-08,06C,41.9893,-88.1012,71.9775816993464
2018-08,57C,42.7972,-88.3726,71.1503663003663
2018-08,ARR,41.77,-88.48,72.41324786324786
2018-08,BUU,42.6907,-88.3046,70.11074829931972
2018-08,C09,41.4253,-88.4186,73.07008086253369
2018-08,DPA,41.9078,-88.2486,72.75079522862823
2018-08,ENW,42.595,-87.9381,70.90724070450098
2018-08,IGQ,41.5349,-87.5295,73.47004939380332
2018-08,IKK,41.0714,-87.8463,74.10170633138752
2018-08,JOT,41.5177,-88.1756,75.43863432165318
2018-08,LOT,41.6081,-88.0962,73.62206741573034
2018-08,MDW,41.786,-87.7524,76.42547393364929
2018-08,MGC,41.7033,-86.8212,71.53152173913044
2018-08,MKE,42.9472,-87.8967,73.5023945267959
2018-08,MWC,43.1104,-88.0344,68.903180212014135
2018-08,ORD,41.9875,-87.9319,75.24497816593886
2018-08,OXI,41.3302,-86.6648,71.38500224517288
2018-08,PPO,41.5725,-86.7345,71.43857207004939
2018-08,PWK,42.1208,-87.9047,75.08890086206897
2018-08,RAC,42.7611,-87.8136,72.55127681307457
2018-08,RZL,40.9479,-87.1826,72.81406896551724
2018-08,UES,43.041,-88.2371,67.11094224924013
2018-08,UGN,42.4222,-87.8679,70.77308917197452
2018-08,VPZ,41.454,-87.0071,74.08606870229008
2018-09,06C,41.9893,-88.1012,66.0962962962963
2018-09,57C,42.7972,-88.3726,60.656029411764706
2018-09,ARR,41.77,-88.48,66.9820697954272
2018-09,BUU,42.6907,-88.3046,63.244176136363635
2018-09,C09,41.4253,-88.4186,67.96828703703704
2018-09,DPA,41.9078,-88.2486,67.04271523178808
2018-09,ENW,42.595,-87.9381,64.83353535353535
2018-09,IGQ,41.5349,-87.5295,67.65794349235757
2018-09,IKK,41.0714,-87.8463,68.68138888888889
2018-09,JOT,41.5177,-88.1756,69.4412962962963
2018-09,LOT,41.6081,-88.0962,67.72
2018-09,MDW,41.786,-87.7524,69.90768277571252
2018-09,MGC,41.7033,-86.8212,65.97382645803698
2018-09,MKE,42.9472,-87.8967,66.58548199767712
2018-09,MWC,43.1104,-88.0344,61.38967838444278
2018-09,ORD,41.9875,-87.9319,69.2465034965035
2018-09,OXI,41.3302,-86.6648,66.52916666666667
2018-09,PPO,41.5725,-86.7345,66.4616952292728
2018-09,PWK,42.1208,-87.9047,69.05027262813522
2018-09,RAC,42.7611,-87.8136,66.47790948275862
2018-09,RZL,40.9479,-87.1826,69.33625615763546
2018-09,UES,43.041,-88.2371,60.042178988326846
2018-09,UGN,42.4222,-87.8679,65.55240464344942
2018-09,VPZ,41.454,-87.0071,69.38400435255713
2018-10,06C,41.9893,-88.1012,49.971614349775784
2018-10,57C,42.7972,-88.3726,46.65570204350692
2018-10,ARR,41.77,-88.48,51.506979280261724
2018-10,BUU,42.6907,-88.3046,48.03933787731256
2018-10,C09,41.4253,-88.4186,51.67666068222621
2018-10,DPA,41.9078,-88.2486,52.157688338493294
2018-10,ENW,42.595,-87.9381,51.428364389233955
2018-10,IGQ,41.5349,-87.5295,51.72995515695067
2018-10,IKK,41.0714,-87.8463,52.4117937219731
2018-10,JOT,41.5177,-88.1756,53.018923766816144
2018-10,LOT,41.6081,-88.0962,51.59622898682417
2018-10,MDW,41.786,-87.7524,53.981077981651374
2018-10,MGC,41.7033,-86.8212,51.28243626062323
2018-10,MKE,42.9472,-87.8967,52.26767337807606
2018-10,MWC,43.1104,-88.0344,47.363879128601546
2018-10,ORD,41.9875,-87.9319,53.33318534961154
2018-10,OXI,41.3302,-86.6648,51.376850605652756
2018-10,PPO,41.5725,-86.7345,51.22201793721973
2018-10,PWK,42.1208,-87.9047,53.79368070953437
2018-10,RAC,42.7611,-87.8136,52.207113821138215
2018-10,RZL,40.9479,-87.1826,52.868032786885244
2018-10,UES,43.041,-88.2371,45.74032134659526
2018-10,UGN,42.4222,-87.8679,52.295623987034034
2018-10,VPZ,41.454,-87.0071,55.06708463949843
2018-11,06C,41.9893,-88.1012,32.70708294501398
2018-11,57C,42.7972,-88.3726,29.623380281690142
2018-11,ARR,41.77,-88.48,33.38713080168776
2018-11,BUU,42.6907,-88.3046,27.412578616352203
2018-11,C09,41.4253,-88.4186,33.91257568700512
2018-11,DPA,41.9078,-88.2486,33.72897384305835
2018-11,ENW,42.595,-87.9381,33.83457738748628
2018-11,IGQ,41.5349,-87.5295,34.659226467847155
2018-11,IKK,41.0714,-87.8463,34.856996268656715
2018-11,JOT,41.5177,-88.1756,35.88069573738363
2018-11,LOT,41.6081,-88.0962,33.84453860640301
2018-11,MDW,41.786,-87.7524,35.87302857142857
2018-11,MGC,41.7033,-86.8212,35.07447864945382
2018-11,MKE,42.9472,-87.8967,35.00789177001128
2018-11,MWC,43.1104,-88.0344,31.486088856518574
2018-11,ORD,41.9875,-87.9319,34.8667735042735
2018-11,OXI,41.3302,-86.6648,34.807362534948744
2018-11,PPO,41.5725,-86.7345,34.19127798507463
2018-11,PWK,42.1208,-87.9047,35.44950819672131
2018-11,RAC,42.7611,-87.8136,34.66885743174924
2018-11,RZL,40.9479,-87.1826,35.27533849129594
2018-11,UES,43.041,-88.2371,30.56441717791411
2018-11,UGN,42.4222,-87.8679,34.56957746478873
2018-11,VPZ,41.454,-87.0071,36.999622285174695
2018-12,06C,41.9893,-88.1012,31.319129226493747
2018-12,57C,42.7972,-88.3726,28.87783564814815
2018-12,ARR,41.77,-88.48,31.99357142857143
2018-12,BUU,42.6907,-88.3046,27.673984891406988
2018-12,C09,41.4253,-88.4186,32.34939814814815
2018-12,DPA,41.9078,-88.2486,31.629253731343283
2018-12,ENW,42.595,-87.9381,32.54240506329114
2018-12,IGQ,41.5349,-87.5295,32.67087962962963
2018-12,IKK,41.0714,-87.8463,32.97358665430954
2018-12,JOT,41.5177,-88.1756,33.738055555555555
2018-12,LOT,41.6081,-88.0962,32.30509495136637
2018-12,MDW,41.786,-87.7524,34.291395348837206
2018-12,MGC,41.7033,-86.8212,33.23148688046647
2018-12,MKE,42.9472,-87.8967,32.882229965156796
2018-12,MWC,43.1104,-88.0344,29.41315028901734
2018-12,ORD,41.9875,-87.9319,33.35909090909091
2018-12,OXI,41.3302,-86.6648,32.91375636868921
2018-12,PPO,41.5725,-86.7345,32.31020979020979
2018-12,PWK,42.1208,-87.9047,34.119565217391305
2018-12,RAC,42.7611,-87.8136,32.60096463022508
2018-12,RZL,40.9479,-87.1826,33.60614076523382
2018-12,UES,43.041,-88.2371,27.51496437054632
2018-12,UGN,42.4222,-87.8679,32.05309491059147
2018-12,VPZ,41.454,-87.0071,35.21503267973856
